Product_id,customer_id,shipping_id,inventory_id,Quantity,UnitPrice,TotalPrice,PaymentType,Profit,Discount,Tax,TaxAmount,FinalPrice,PaymentStatus,Date
932,932,932,924,3,250.88,752.64,Bank Transfer,136.86,0.01,0.07,52.68,797.7936,Processed,2024-09-05
933,933,933,925,5,250.88,1254.4,Credit Card,228.1000000000001,0.19,0.07,87.81,1103.874,Pending,2024-09-07
934,934,934,926,3,250.88,752.64,PayPal,136.86,0.12,0.07,52.68,715.0031999999999,Failed,2024-09-08
935,935,935,927,9,250.88,2257.92,Bank Transfer,410.58000000000015,0.06,0.07,158.05,2280.4948000000004,Failed,2024-09-08
936,936,936,928,9,250.88,2257.92,PayPal,410.58000000000015,0.18,0.07,158.05,2009.5444,Processed,2024-09-10
937,937,937,929,6,250.88,1505.28,Credit Card,273.72,0.25,0.07,105.37,1234.3300000000002,Processed,2024-09-11
938,938,938,930,6,250.88,1505.28,Bank Transfer,273.72,0.14,0.07,105.37,1399.9108,Processed,2024-09-12
939,939,939,931,4,250.88,1003.52,PayPal,182.48,0.04,0.07,70.25,1033.6292,Processed,2024-09-15
940,940,940,932,4,250.88,1003.52,Credit Card,182.48,0.09,0.07,70.25,983.4532,Pending,2024-09-15
941,941,941,933,2,250.88,501.76,PayPal,91.24,0.29,0.07,35.12,391.3696,Processed,2024-09-16
942,942,942,932,4,250.88,1003.52,Debit Card,182.48,0.03,0.07,70.25,1043.6644,unknown,2024-09-20
943,943,943,934,8,250.88,2007.04,Credit Card,364.96,0.05,0.07,140.49,2047.178,Failed,2024-09-20
944,944,944,935,2,250.88,501.76,Debit Card,91.24,0.3,0.07,35.12,386.352,Pending,2024-09-25
945,945,945,936,9,250.88,2257.92,Credit Card,410.58000000000015,0.26,0.07,158.05,1828.9108,Processed,2024-09-25
946,946,946,937,1,250.88,250.88,Credit Card,45.620000000000005,0.21,0.07,17.56,215.7552,Pending,2024-09-27
947,947,947,938,2,250.88,501.76,Bank Transfer,91.24,0.05,0.07,35.12,511.792,Processed,2024-09-27
948,948,948,939,2,250.88,501.76,Debit Card,91.24,0.07,0.07,35.12,501.7568,Pending,2024-09-27
949,949,949,940,6,250.88,1505.28,Debit Card,273.72,0.05,0.07,105.37,1535.3860000000002,Processed,2024-09-29
950,950,950,941,7,250.88,1756.16,Debit Card,319.3399999999999,0.19,0.07,122.93,1545.4196,Processed,2024-10-01
951,951,951,942,3,250.88,752.64,Credit Card,136.86,0.12,0.07,52.68,715.0031999999999,Pending,2024-10-01
952,952,952,943,9,250.88,2257.92,Debit Card,410.58000000000015,0.01,0.07,158.05,2393.3908,Processed,2024-10-01
953,953,953,944,5,250.88,1254.4,Debit Card,228.1000000000001,0.09,0.07,87.81,1229.314,Processed,2024-10-03
954,954,954,945,5,250.88,1254.4,Bank Transfer,228.1000000000001,0.26,0.07,87.81,1016.066,Pending,2024-10-03
955,955,955,946,4,250.88,1003.52,PayPal,182.48,0.24,0.07,70.25,832.9252,Failed,2024-10-03
956,956,956,947,9,250.88,2257.92,PayPal,410.58000000000015,0.19,0.07,158.05,1986.9652,unknown,2024-10-04
957,957,957,948,8,250.88,2007.04,Debit Card,364.96,0.03,0.07,140.49,2087.3188,Processed,2024-10-04
958,958,958,949,4,250.88,1003.52,Debit Card,182.48,0.26,0.07,70.25,812.8548,Pending,2024-10-05
959,959,959,950,4,250.88,1003.52,Debit Card,182.48,0.16,0.07,70.25,913.2068,Failed,2024-10-05
960,960,960,951,2,250.88,501.76,Debit Card,91.24,0.15,0.07,35.12,461.616,Pending,2024-10-09
961,961,961,952,9,250.88,2257.92,PayPal,410.58000000000015,0.28,0.07,158.05,1783.7524000000003,Failed,2024-10-14
962,962,962,953,3,250.88,752.64,Bank Transfer,136.86,0.0,0.07,52.68,805.3199999999999,Processed,2024-10-16
963,963,963,954,4,250.88,1003.52,Credit Card,182.48,0.17,0.07,70.25,903.1716,Pending,2024-10-20
964,964,964,955,7,250.88,1756.16,Debit Card,319.3399999999999,0.24,0.07,122.93,1457.6116,unknown,2024-10-20
965,965,965,956,8,250.88,2007.04,Debit Card,364.96,0.02,0.07,140.49,2107.3892,Processed,2024-10-22
966,966,966,957,8,250.88,2007.04,PayPal,364.96,0.11,0.07,140.49,1926.7556,Processed,2024-10-22
967,967,967,958,4,250.88,1003.52,Debit Card,182.48,0.29,0.07,70.25,782.7492,Pending,2024-10-24
968,968,968,959,7,250.88,1756.16,Bank Transfer,319.3399999999999,0.06,0.07,122.93,1773.7204,Failed,2024-10-24
969,969,969,960,1,250.88,250.88,Bank Transfer,45.620000000000005,0.16,0.07,17.56,228.2992,Processed,2024-10-24
970,970,970,961,6,250.88,1505.28,Debit Card,273.72,0.22,0.07,105.37,1279.4884000000002,Pending,2024-10-28
971,971,971,962,6,250.88,1505.28,PayPal,273.72,0.12,0.07,105.37,1430.0164,Failed,2024-10-28
972,972,972,963,6,250.88,1505.28,Debit Card,273.72,0.12,0.07,105.37,1430.0164,Processed,2024-10-28
973,973,973,964,2,250.88,501.76,Debit Card,91.24,0.02,0.07,35.12,526.8448,Failed,2024-10-29
974,974,974,965,8,250.88,2007.04,PayPal,364.96,0.06,0.07,140.49,2027.1076,unknown,2024-10-29
975,975,975,966,5,250.88,1254.4,Bank Transfer,228.1000000000001,0.26,0.07,87.81,1016.066,Pending,2024-10-30
976,976,976,967,5,250.88,1254.4,Credit Card,228.1000000000001,0.25,0.07,87.81,1028.61,Pending,2024-10-31
977,977,977,968,2,250.88,501.76,Debit Card,91.24,0.09,0.07,35.12,491.7216,Pending,2024-11-01
978,978,978,969,4,250.88,1003.52,Bank Transfer,182.48,0.11,0.07,70.25,963.3828,unknown,2024-11-01
979,979,979,970,9,250.88,2257.92,Debit Card,410.58000000000015,0.13,0.07,158.05,2122.4404000000004,Failed,2024-11-08
980,980,980,971,9,250.88,2257.92,Credit Card,410.58000000000015,0.1,0.07,158.05,2190.1780000000003,Pending,2024-11-09
981,981,981,972,6,250.88,1505.28,PayPal,273.72,0.2,0.07,105.37,1309.594,Failed,2024-11-10
982,982,982,973,9,250.88,2257.92,Bank Transfer,410.58000000000015,0.0,0.07,158.05,2415.9700000000003,Failed,2024-11-10
983,983,983,974,4,250.88,1003.52,Credit Card,182.48,0.26,0.07,70.25,812.8548,Failed,2024-11-10
984,984,984,975,1,250.88,250.88,Debit Card,45.620000000000005,0.09,0.07,17.56,245.8608,Pending,2024-11-11
985,985,985,976,2,250.88,501.76,Credit Card,91.24,0.26,0.07,35.12,406.4224,Processed,2024-11-12
986,986,986,977,1,250.88,250.88,Bank Transfer,45.620000000000005,0.14,0.07,17.56,233.3168,Processed,2024-11-14
987,987,987,978,8,250.88,2007.04,PayPal,364.96,0.23,0.07,140.49,1685.9107999999997,Pending,2024-11-16
988,988,988,979,9,250.88,2257.92,Debit Card,410.58000000000015,0.25,0.07,158.05,1851.49,Failed,2024-11-16
989,989,989,980,6,250.88,1505.28,PayPal,273.72,0.09,0.07,105.37,1475.1748,Pending,2024-11-17
990,990,990,981,2,250.88,501.76,PayPal,91.24,0.19,0.07,35.12,441.5456,Processed,2024-11-17
991,991,991,982,6,250.88,1505.28,Credit Card,273.72,0.18,0.07,105.37,1339.6996,Pending,2024-11-17
992,992,992,983,9,250.88,2257.92,Credit Card,410.58000000000015,0.14,0.07,158.05,2099.8612000000003,Processed,2024-11-18
993,993,993,984,3,250.88,752.64,Bank Transfer,136.86,0.14,0.07,52.68,699.9504,Processed,2024-11-18
994,994,994,985,9,250.88,2257.92,Bank Transfer,410.58000000000015,0.09,0.07,158.05,2212.7572000000005,Pending,2024-11-25
995,995,995,986,2,250.88,501.76,PayPal,91.24,0.09,0.07,35.12,491.7216,unknown,2024-11-26
996,996,996,987,5,250.88,1254.4,Bank Transfer,228.1000000000001,0.16,0.07,87.81,1141.506,Processed,2024-11-27
997,997,997,988,2,250.88,501.76,PayPal,91.24,0.01,0.07,35.12,531.8624,Failed,2024-11-27
998,998,998,989,7,250.88,1756.16,Debit Card,319.3399999999999,0.28,0.07,122.93,1387.3652,Failed,2024-11-29
999,999,999,990,9,250.88,2257.92,PayPal,410.58000000000015,0.19,0.07,158.05,1986.9652,Processed,2024-12-01
1000,1000,1000,991,7,250.88,1756.16,Bank Transfer,319.3399999999999,0.13,0.07,122.93,1650.7892,Failed,2024-12-02
